product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,Revenue,Profit_Amount
6086,Dove Organic Personal 890,Personal Care,Dove,392.2,10,352.98,3.6,181,36,Lucknow,DailyNeeds,101,414,5.3,FALSE,Pouch,300,735,20,91,6/26/2025,7/1/2027,None,Delayed,146133.72,7745.08716
6087,FreshFarm Classic Fruits 955,Fruits & Vegetables,FreshFarm,117.31,10,105.58,4.4,24,35,Jaipur,LocalMart,111,342,22.5,FALSE,Bottle,1000,9,22,59,1/25/2024,2/3/2024,FlatDiscount,Delayed,36108.36,8124.380999999999
6088,Mother Dairy Organic Dairy 939,Dairy,Mother Dairy,69.73,0,69.73,4.1,450,25,Bengaluru,DailyNeeds,99,384,35.6,TRUE,Jar,750,11,19,73,7/28/2024,8/8/2024,None,On-Time,26776.32,9532.369920000001
6089,Aavin Classic Dairy 950,Dairy,Aavin,233.7,5,222.01,5.0,483,26,Pune,LocalMart,100,368,13.8,FALSE,Can,500,9,20,86,5/12/2025,5/21/2025,None,On-Time,81699.68,11274.55584
6090,Harpic Organic Household 526,Household,Harpic,806.97,0,806.97,4.6,79,25,Ahmedabad,SellerB,108,43,10.8,FALSE,Packet,300,401,21,23,1/17/2025,2/22/2026,None,On-Time,34699.71,3747.5686800000003
6091,FreshFarm Premium Fruits 602,Fruits & Vegetables,FreshFarm,303.49,20,242.79,3.6,19,21,Hyderabad,SellerB,110,278,23.7,FALSE,Can,1000,12,22,74,2/19/2025,3/3/2025,None,On-Time,67495.62,15996.46194
6092,Nivea Lite Personal 209,Personal Care,Nivea,374.85,15,318.62,3.9,53,43,Jaipur,DailyNeeds,122,486,27.4,FALSE,Can,200,1491,24,100,3/16/2024,4/15/2028,Cashback,On-Time,154849.32,42428.71368
6093,Himalaya Family Pack Personal 225,Personal Care,Himalaya,506.47,15,430.5,4.0,145,33,Bengaluru,SellerA,145,241,19.9,FALSE,Jar,750,1660,29,65,8/17/2025,3/4/2030,FlatDiscount,On-Time,103750.5,20646.3495
6094,Gowardhan Premium Dairy 544,Dairy,Gowardhan,217.57,10,195.81,5.0,421,35,Ahmedabad,SellerA,119,256,17.4,FALSE,Can,750,24,23,76,10/22/2025,11/15/2025,FlatDiscount,On-Time,50127.36,8722.160639999998
6095,BakeHouse Fresh Bakery 420,Bakery,BakeHouse,128.67,5,122.24,3.4,256,26,Bengaluru,QuickStores,100,7,16.4,FALSE,Box,400,5,20,0,7/22/2024,7/27/2024,FlatDiscount,Delayed,855.68,140.33151999999998
6096,Britannia Family Pack Bakery 284,Bakery,Britannia,345.52,30,241.86,4.5,152,25,Jaipur,SellerB,121,187,35.8,TRUE,Bottle,200,3,24,22,11/16/2023,11/19/2023,None,On-Time,45227.82,16191.559559999998
6097,Fortune Premium Grocery 420,Grocery,Fortune,62.53,20,50.02,3.2,362,25,Bengaluru,SellerA,115,62,18.8,FALSE,Bottle,400,433,23,25,8/23/2024,10/30/2025,None,On-Time,3101.2400000000002,583.03312
6098,Mother Dairy Classic Dairy 510,Dairy,Mother Dairy,231.87,30,162.31,4.6,535,35,Ahmedabad,SellerB,85,38,39.2,FALSE,Packet,500,27,17,28,3/19/2024,4/15/2024,None,On-Time,6167.78,2417.76976
6099,Parle Classic Snacks 533,Snacks,Parle,160.89,25,120.67,4.7,115,28,Bengaluru,LocalMart,105,46,6.1,FALSE,Box,200,356,21,21,4/27/2025,4/18/2026,FlatDiscount,On-Time,5550.82,338.6000199999999
6100,Britannia Organic Bakery 591,Bakery,Britannia,20.82,20,16.66,3.8,92,38,Jaipur,QuickStores,121,159,33.5,FALSE,Can,1000,4,24,54,11/15/2024,11/19/2024,None,Delayed,2648.94,887.3949
6101,DailyGreens Classic Fruits 787,Fruits & Vegetables,DailyGreens,300.28,0,300.28,4.3,121,50,Lucknow,DailyNeeds,134,18,12.5,FALSE,Box,100,4,26,19,4/8/2025,4/12/2025,None,Delayed,5405.039999999999,675.6299999999999
6102,FreshFarm Family Pack Fruits 721,Fruits & Vegetables,FreshFarm,394.23,10,354.81,4.4,365,35,Jaipur,QuickStores,139,377,37.0,TRUE,Packet,100,10,27,93,1/17/2024,1/27/2024,Buy1Get1,On-Time,133763.37,49492.446899999995
6103,Modern Fresh Bakery 975,Bakery,Modern,271.44,5,257.87,4.0,277,35,Delhi,LocalMart,124,24,32.9,FALSE,Packet,300,13,24,11,11/7/2023,11/20/2023,None,On-Time,6188.88,2036.1415200000001
6104,Tata Fresh Grocery 312,Grocery,Tata,116.14,5,110.33,3.2,373,32,Kolkata,UrbanSeller,108,78,21.9,FALSE,Box,750,681,21,22,11/15/2024,9/27/2026,None,Delayed,8605.74,1884.6570599999998
6105,Harpic Premium Household 957,Household,Harpic,582.36,25,436.77,4.4,161,32,Lucknow,DailyNeeds,86,395,27.0,FALSE,Box,100,1264,17,100,12/4/2023,5/21/2027,None,On-Time,172524.15,46581.5205
6106,Aashirvaad Organic Grocery 788,Grocery,Aashirvaad,242.48,15,206.11,3.7,105,27,Mumbai,SellerA,85,362,13.4,TRUE,Jar,200,585,17,85,2/23/2025,10/1/2026,None,Delayed,74611.82,9997.983880000002
6107,Lay's Classic Snacks 683,Snacks,Lay's,153.03,0,153.03,4.3,219,28,Chennai,SellerB,114,286,37.3,FALSE,Box,100,280,22,59,4/12/2025,1/17/2026,None,Delayed,43766.58,16324.93434
6108,Parle Fresh Snacks 392,Snacks,Parle,71.74,10,64.57,5.0,558,30,Bengaluru,QuickStores,99,329,15.5,FALSE,Packet,100,155,19,72,1/4/2024,6/7/2024,FlatDiscount,Delayed,21243.53,3292.7471499999997
6109,Britannia Original Bakery 389,Bakery,Britannia,59.56,0,59.56,3.6,55,29,Lucknow,UrbanSeller,98,349,17.6,FALSE,Packet,200,2,19,73,7/1/2025,7/3/2025,FlatDiscount,On-Time,20786.440000000002,3658.413440000001
6110,Coca-Cola Lite Beverages 636,Beverages,Coca-Cola,206.05,15,175.14,4.5,209,24,Lucknow,UrbanSeller,89,12,33.6,FALSE,Pouch,1000,450,17,10,8/11/2024,11/4/2025,FlatDiscount,On-Time,2101.68,706.16448
6111,Himalaya Daily Personal 245,Personal Care,Himalaya,709.08,20,567.26,3.5,195,18,Pune,DailyNeeds,85,78,24.4,TRUE,Pouch,500,648,17,6,6/11/2024,3/21/2026,Buy1Get1,On-Time,44246.28,10796.092319999998
6112,Modern Daily Bakery 297,Bakery,Modern,97.72,30,68.4,4.1,95,27,Bengaluru,QuickStores,96,64,27.0,TRUE,Bottle,500,14,19,24,7/9/2024,7/23/2024,Buy1Get1,On-Time,4377.6,1181.9520000000002
6113,DailyGreens Fresh Fruits 247,Fruits & Vegetables,DailyGreens,384.61,5,365.38,4.0,222,11,Mumbai,QuickStores,129,22,8.6,FALSE,Can,250,14,25,16,9/29/2025,10/13/2025,None,On-Time,8038.36,691.29896
6114,Modern Premium Bakery 590,Bakery,Modern,102.98,0,102.98,4.3,150,44,Jaipur,QuickStores,120,39,8.2,TRUE,Packet,300,7,24,22,2/4/2024,2/11/2024,None,Delayed,4016.2200000000003,329.33004
6115,Surf Excel Organic Household 423,Household,Surf Excel,683.02,15,580.57,4.4,178,21,Pune,LocalMart,104,126,18.4,FALSE,Can,750,491,20,55,1/3/2025,5/9/2026,None,On-Time,73151.82,13459.93488
6116,Coca-Cola Original Beverages 120,Beverages,Coca-Cola,34.91,15,29.67,4.1,301,14,Pune,SellerA,114,288,37.2,FALSE,Bottle,1500,106,22,69,8/22/2024,12/6/2024,FlatDiscount,On-Time,8544.960000000001,3178.7251200000005
6117,Minute Maid Fresh Beverages 248,Beverages,Minute Maid,82.16,0,82.16,3.8,244,24,Mumbai,DailyNeeds,87,66,30.3,FALSE,Pouch,300,275,17,44,5/15/2025,2/14/2026,Cashback,Delayed,5422.5599999999995,1643.03568
6118,FreshFarm Organic Fruits 107,Fruits & Vegetables,FreshFarm,23.95,0,23.95,3.6,148,34,Kolkata,UrbanSeller,121,147,15.1,FALSE,Jar,1000,9,24,48,1/3/2024,1/12/2024,None,On-Time,3520.65,531.61815
6119,Himalaya Family Pack Personal 463,Personal Care,Himalaya,210.82,0,210.82,3.7,154,27,Jaipur,LocalMart,142,293,9.9,FALSE,Box,400,789,28,58,6/20/2024,8/18/2026,None,On-Time,61770.259999999995,6115.2557400000005
6120,Lizol Daily Household 439,Household,Lizol,989.26,5,939.8,4.0,229,37,Lucknow,SellerA,91,73,20.8,FALSE,Jar,1000,1175,18,14,4/18/2024,7/7/2027,None,On-Time,68605.4,14269.923199999997
6121,Tata Premium Grocery 844,Grocery,Tata,86.74,10,78.07,3.6,501,36,Bengaluru,QuickStores,82,254,16.8,FALSE,Bottle,1000,399,16,35,10/26/2025,11/29/2026,FreeDelivery,On-Time,19829.78,3331.40304
6122,P&G Original Personal 836,Personal Care,P&G,295.98,20,236.78,4.1,96,20,Hyderabad,DailyNeeds,139,34,28.5,FALSE,Bottle,250,1293,27,0,4/21/2025,11/4/2028,None,On-Time,8050.52,2294.3982
6123,DailyGreens Lite Fruits 530,Fruits & Vegetables,DailyGreens,265.05,25,198.79,2.9,459,19,Pune,LocalMart,111,319,12.2,FALSE,Box,2000,11,22,47,2/23/2025,3/6/2025,FlatDiscount,On-Time,63414.009999999995,7736.509219999999
6124,BakeHouse Fresh Bakery 568,Bakery,BakeHouse,309.73,20,247.78,4.2,318,25,Bengaluru,LocalMart,87,362,24.7,FALSE,Packet,100,12,17,83,3/14/2024,3/26/2024,None,On-Time,89696.36,22155.000920000002
6125,Minute Maid Lite Beverages 629,Beverages,Minute Maid,185.42,0,185.42,4.1,52,29,Bengaluru,QuickStores,116,485,35.4,TRUE,Packet,1000,244,23,100,11/6/2023,7/7/2024,None,On-Time,89928.7,31834.7598
6126,Amul Classic Dairy 777,Dairy,Amul,52.04,10,46.84,4.1,259,24,Delhi,UrbanSeller,78,35,28.1,FALSE,Jar,500,13,15,7,4/9/2024,4/22/2024,FlatDiscount,On-Time,1639.4,460.67140000000006
6127,BakeHouse Classic Bakery 364,Bakery,BakeHouse,46.06,20,36.85,4.7,109,20,Ahmedabad,UrbanSeller,130,171,23.7,FALSE,Pouch,250,10,26,38,12/21/2024,12/31/2024,Buy1Get1,On-Time,6301.35,1493.41995
6128,ITC Classic Snacks 336,Snacks,ITC,54.35,15,46.2,4.1,525,29,Ahmedabad,UrbanSeller,99,67,36.9,FALSE,Bottle,400,175,19,16,4/30/2025,10/22/2025,None,Delayed,3095.4,1142.2025999999998
6129,Pepsi Original Beverages 122,Beverages,Pepsi,272.35,10,245.12,3.7,277,38,Delhi,UrbanSeller,110,6,12.0,TRUE,Packet,500,325,22,22,5/16/2025,4/6/2026,None,On-Time,1470.72,176.4864
6130,Surf Excel Original Household 844,Household,Surf Excel,816.18,5,775.37,4.1,240,22,Pune,SellerB,115,42,9.8,FALSE,Can,1000,470,23,14,11/7/2024,2/20/2026,Buy1Get1,On-Time,32565.54,3191.42292
6131,DailyGreens Lite Fruits 525,Fruits & Vegetables,DailyGreens,20.0,30,14.0,4.5,168,29,Delhi,SellerA,99,112,32.9,FALSE,Jar,100,11,19,33,2/7/2024,2/18/2024,Buy1Get1,On-Time,1568.0,515.872
6132,FreshFarm Original Fruits 222,Fruits & Vegetables,FreshFarm,362.19,5,344.08,4.4,46,34,Pune,DailyNeeds,130,448,16.8,FALSE,Bottle,1000,15,26,96,12/7/2024,12/22/2024,None,On-Time,154147.84,25896.837119999997
6133,DailyGreens Family Pack Fruits 839,Fruits & Vegetables,DailyGreens,343.59,20,274.87,4.1,98,24,Jaipur,UrbanSeller,98,82,39.4,FALSE,Packet,500,8,19,40,1/3/2025,1/11/2025,FlatDiscount,On-Time,22539.34,8880.49996
6134,Dove Original Personal 529,Personal Care,Dove,583.82,5,554.63,4.1,300,32,Ahmedabad,SellerA,132,25,16.9,FALSE,Jar,500,524,26,28,1/11/2025,6/19/2026,FlatDiscount,On-Time,13865.75,2343.31175
6135,Britannia Premium Bakery 115,Bakery,Britannia,363.61,5,345.43,4.1,272,16,Pune,LocalMart,85,428,14.6,FALSE,Jar,100,5,17,84,11/9/2024,11/14/2024,None,On-Time,147844.04,21585.22984
6136,Tata Daily Grocery 476,Grocery,Tata,233.95,10,210.56,4.4,165,27,Delhi,QuickStores,112,357,13.9,FALSE,Bottle,250,364,22,89,10/29/2024,10/28/2025,Cashback,Delayed,75169.92,10448.61888
6137,FreshFarm Classic Fruits 505,Fruits & Vegetables,FreshFarm,90.05,10,81.05,4.0,257,26,Kolkata,SellerA,92,14,6.4,TRUE,Can,100,14,18,12,4/22/2024,5/6/2024,None,On-Time,1134.7,72.6208
6138,Fortune Lite Grocery 667,Grocery,Fortune,368.24,15,313.0,4.7,98,30,Bengaluru,QuickStores,107,106,21.7,FALSE,Pouch,300,684,21,37,6/3/2024,4/18/2026,FlatDiscount,On-Time,33178.0,7199.626
6139,Minute Maid Premium Beverages 824,Beverages,Minute Maid,123.92,5,117.72,3.7,417,10,Delhi,SellerB,100,27,26.0,FALSE,Box,200,538,20,4,10/13/2024,4/4/2026,None,On-Time,3178.44,826.3944
6140,Tata Fresh Grocery 859,Grocery,Tata,488.32,0,488.32,4.8,355,31,Delhi,UrbanSeller,123,363,36.1,TRUE,Jar,200,417,24,100,2/23/2025,4/16/2026,FreeDelivery,Delayed,177260.16,63990.917760000004
6141,Minute Maid Classic Beverages 970,Beverages,Minute Maid,16.13,5,15.32,5.0,281,16,Pune,SellerB,146,413,11.1,FALSE,Box,500,376,29,100,4/27/2025,5/8/2026,None,On-Time,6327.16,702.31476
6142,Tata Original Grocery 114,Grocery,Tata,174.03,10,156.63,4.0,409,38,Mumbai,SellerB,128,225,25.8,TRUE,Packet,200,450,25,55,4/28/2024,7/22/2025,None,Delayed,35241.75,9092.371500000001
6143,FreshFarm Original Fruits 995,Fruits & Vegetables,FreshFarm,95.38,30,66.77,4.0,188,26,Chennai,LocalMart,75,54,18.1,FALSE,Can,1000,8,15,33,11/4/2024,11/12/2024,FlatDiscount,Delayed,3605.58,652.6099800000001
6144,Nivea Family Pack Personal 696,Personal Care,Nivea,709.61,25,532.21,4.2,482,19,Jaipur,LocalMart,97,64,14.5,FALSE,Can,750,1238,19,23,8/30/2024,1/20/2028,None,Delayed,34061.44,4938.9088
6145,Harpic Original Household 337,Household,Harpic,567.45,0,567.45,3.7,86,37,Mumbai,UrbanSeller,115,36,5.7,FALSE,Jar,750,1353,23,25,2/16/2025,10/31/2028,None,On-Time,20428.2,1164.4074
6146,Coca-Cola Premium Beverages 195,Beverages,Coca-Cola,30.64,15,26.04,4.4,620,29,Ahmedabad,SellerB,119,93,9.4,TRUE,Pouch,1000,502,23,32,10/6/2025,2/20/2027,FlatDiscount,On-Time,2421.72,227.64167999999998
6147,Modern Lite Bakery 538,Bakery,Modern,223.06,10,200.75,4.3,195,14,Delhi,UrbanSeller,113,10,34.4,FALSE,Pouch,250,14,22,0,1/5/2024,1/19/2024,None,On-Time,2007.5,690.58
6148,Dettol Daily Household 913,Household,Dettol,389.33,10,350.4,3.8,69,31,Mumbai,UrbanSeller,90,37,7.4,FALSE,Bottle,400,1710,18,12,1/27/2025,10/3/2029,Buy1Get1,On-Time,12964.8,959.3952
6149,Aashirvaad Daily Grocery 731,Grocery,Aashirvaad,330.5,25,247.88,3.6,405,36,Ahmedabad,QuickStores,99,177,22.5,FALSE,Pouch,750,687,19,27,5/19/2025,4/6/2027,None,On-Time,43874.76,9871.821000000002
6150,FreshFarm Lite Fruits 635,Fruits & Vegetables,FreshFarm,373.18,10,335.86,4.2,138,35,Lucknow,UrbanSeller,130,233,15.1,FALSE,Can,1000,6,26,68,10/26/2025,11/1/2025,None,On-Time,78255.38,11816.562380000001
6151,Parle Premium Snacks 409,Snacks,Parle,166.34,15,141.39,4.5,172,20,Kolkata,SellerA,99,54,6.0,FALSE,Jar,100,197,19,26,12/18/2023,7/2/2024,None,On-Time,7635.0599999999995,458.10360000000003
6152,Pepsi Organic Beverages 98,Beverages,Pepsi,287.53,0,287.53,5.0,513,23,Hyderabad,DailyNeeds,127,136,36.4,FALSE,Box,200,282,25,56,7/24/2024,5/2/2025,None,On-Time,39104.079999999994,14233.885119999997
6153,DailyGreens Fresh Fruits 578,Fruits & Vegetables,DailyGreens,304.56,15,258.88,3.7,6,30,Delhi,SellerB,86,548,33.0,FALSE,Box,2000,14,17,100,2/7/2025,2/21/2025,FlatDiscount,On-Time,141866.24,46815.8592
6154,DailyGreens Family Pack Fruits 730,Fruits & Vegetables,DailyGreens,136.12,0,136.12,4.3,139,34,Lucknow,SellerB,89,250,15.4,TRUE,Bottle,2000,10,17,57,4/2/2025,4/12/2025,None,On-Time,34030.0,5240.62
6155,DailyGreens Fresh Fruits 653,Fruits & Vegetables,DailyGreens,161.38,5,153.31,4.0,147,28,Lucknow,UrbanSeller,134,3,12.4,FALSE,Pouch,100,6,26,20,6/22/2025,6/28/2025,None,On-Time,459.93,57.03132000000001
6156,Surf Excel Daily Household 324,Household,Surf Excel,727.97,10,655.17,4.5,168,22,Mumbai,DailyNeeds,122,10,22.7,FALSE,Box,500,1819,24,12,5/16/2025,5/9/2030,None,On-Time,6551.7,1487.2359
6157,Patanjali Lite Grocery 661,Grocery,Patanjali,243.3,10,218.97,4.2,360,25,Ahmedabad,UrbanSeller,85,36,11.4,FALSE,Bottle,750,208,17,34,11/3/2024,5/30/2025,None,On-Time,7882.92,898.65288
6158,Britannia Fresh Snacks 415,Snacks,Britannia,22.6,20,18.08,3.9,307,22,Kolkata,LocalMart,131,293,11.5,FALSE,Can,100,86,26,72,11/23/2023,2/17/2024,Cashback,On-Time,5297.44,609.2056
6159,FreshFarm Classic Fruits 588,Fruits & Vegetables,FreshFarm,391.84,0,391.84,4.0,66,20,Delhi,LocalMart,102,81,30.7,FALSE,Bottle,250,14,20,6,1/15/2024,1/29/2024,Cashback,On-Time,31739.039999999997,9743.885279999999
6160,Himalaya Family Pack Personal 273,Personal Care,Himalaya,724.46,20,579.57,4.3,137,25,Delhi,SellerA,83,42,25.7,TRUE,Pouch,750,559,16,18,10/4/2025,4/16/2027,FlatDiscount,On-Time,24341.940000000002,6255.8785800000005
6161,Britannia Premium Bakery 177,Bakery,Britannia,219.28,5,208.32,4.0,189,22,Bengaluru,QuickStores,125,40,9.6,TRUE,Can,250,5,25,12,8/8/2024,8/13/2024,FlatDiscount,On-Time,8332.8,799.9487999999999
6162,Lizol Classic Household 406,Household,Lizol,335.01,0,335.01,3.9,178,19,Chennai,UrbanSeller,91,433,20.7,FALSE,Jar,250,1415,18,100,10/31/2024,9/15/2028,None,On-Time,145059.33,30027.281309999995
6163,Nivea Classic Personal 141,Personal Care,Nivea,375.81,10,338.23,4.8,207,33,Hyderabad,UrbanSeller,152,362,38.7,TRUE,Bottle,200,813,30,80,4/14/2025,7/6/2027,None,On-Time,122439.26000000001,47383.99362000001
6164,Tata Fresh Grocery 628,Grocery,Tata,373.7,25,280.27,4.4,213,28,Jaipur,DailyNeeds,128,304,10.6,FALSE,Jar,200,327,25,79,6/13/2025,5/6/2026,FlatDiscount,Delayed,85202.07999999999,9031.420479999999
6165,Aavin Original Dairy 343,Dairy,Aavin,80.47,5,76.45,4.3,132,24,Lucknow,SellerB,119,131,10.2,TRUE,Can,250,20,23,28,9/10/2024,9/30/2024,None,On-Time,10014.95,1021.5249
6166,Britannia Premium Bakery 671,Bakery,Britannia,64.06,0,64.06,4.9,108,14,Delhi,LocalMart,74,191,27.2,TRUE,Jar,300,11,14,52,12/15/2023,12/26/2023,None,On-Time,12235.460000000001,3328.0451200000007
6167,Surf Excel Lite Household 287,Household,Surf Excel,326.7,15,277.69,4.0,79,30,Mumbai,QuickStores,98,24,12.2,FALSE,Bottle,100,466,19,5,7/16/2025,10/25/2026,None,On-Time,6664.5599999999995,813.0763199999998
6168,FreshFarm Classic Fruits 370,Fruits & Vegetables,FreshFarm,105.08,0,105.08,4.3,193,26,Chennai,SellerB,140,85,38.3,FALSE,Packet,500,9,28,27,7/3/2024,7/12/2024,None,Delayed,8931.8,3420.8793999999994
6169,Dettol Original Household 887,Household,Dettol,910.85,0,910.85,4.7,243,35,Kolkata,UrbanSeller,117,381,14.3,TRUE,Can,100,755,23,93,12/20/2024,1/14/2027,None,On-Time,347033.85000000003,49625.84055000001
6170,Dove Fresh Personal 570,Personal Care,Dove,553.0,15,470.05,3.8,143,38,Pune,SellerA,125,183,18.0,FALSE,Bottle,750,737,25,26,6/20/2024,6/27/2026,None,Delayed,86019.15000000001,15483.447000000002
6171,FreshFarm Organic Fruits 384,Fruits & Vegetables,FreshFarm,25.12,10,22.61,5.0,237,24,Hyderabad,SellerB,125,24,24.2,FALSE,Box,250,8,25,34,3/4/2024,3/12/2024,Buy1Get1,On-Time,542.64,131.31887999999998
6172,Tropicana Family Pack Beverages 318,Beverages,Tropicana,190.56,20,152.45,4.7,570,37,Lucknow,SellerA,107,244,14.3,FALSE,Pouch,1500,475,21,69,12/18/2024,4/7/2026,FreeDelivery,Delayed,37197.799999999996,5319.285399999999
6173,Himalaya Daily Personal 323,Personal Care,Himalaya,343.47,15,291.95,4.4,80,24,Jaipur,QuickStores,118,8,9.2,FALSE,Packet,400,705,23,23,8/27/2024,8/2/2026,Buy1Get1,On-Time,2335.6,214.87519999999998
6174,Britannia Organic Bakery 594,Bakery,Britannia,283.79,20,227.03,4.5,175,24,Ahmedabad,DailyNeeds,103,284,7.0,TRUE,Jar,500,11,20,80,7/10/2024,7/21/2024,Cashback,On-Time,64476.52,4513.3564
6175,Britannia Lite Bakery 661,Bakery,Britannia,122.63,25,91.97,3.9,88,48,Lucknow,DailyNeeds,125,395,15.8,FALSE,Pouch,1000,4,25,86,4/2/2025,4/6/2025,None,Delayed,36328.15,5739.8477
6176,Coca-Cola Original Beverages 98,Beverages,Coca-Cola,60.94,0,60.94,4.2,573,18,Hyderabad,QuickStores,121,81,36.2,FALSE,Can,1500,438,24,30,8/2/2025,10/14/2026,None,On-Time,4936.139999999999,1786.8826799999997
6177,BakeHouse Lite Bakery 88,Bakery,BakeHouse,361.95,0,361.95,3.7,630,22,Mumbai,QuickStores,131,65,5.6,TRUE,Box,300,11,26,30,6/4/2024,6/15/2024,Buy1Get1,On-Time,23526.75,1317.4979999999998
6178,Patanjali Lite Grocery 531,Grocery,Patanjali,29.29,20,23.43,4.3,211,35,Delhi,QuickStores,84,393,37.9,FALSE,Jar,300,232,16,100,3/16/2025,11/3/2025,None,Delayed,9207.99,3489.82821
6179,BakeHouse Premium Bakery 987,Bakery,BakeHouse,479.49,10,431.54,4.4,299,30,Bengaluru,LocalMart,138,221,34.2,FALSE,Jar,300,11,27,57,4/25/2025,5/6/2025,None,Delayed,95370.34000000001,32616.656280000007
6180,Himalaya Family Pack Personal 518,Personal Care,Himalaya,166.38,5,158.06,3.3,97,39,Ahmedabad,UrbanSeller,146,284,31.6,FALSE,Pouch,400,1814,29,57,10/9/2024,9/27/2029,Cashback,On-Time,44889.04,14184.936640000002
6181,Himalaya Family Pack Personal 613,Personal Care,Himalaya,338.99,25,254.24,4.1,277,27,Jaipur,LocalMart,117,470,14.7,FALSE,Box,250,1101,23,100,1/8/2024,1/13/2027,FlatDiscount,On-Time,119492.8,17565.4416
6182,Aavin Daily Dairy 67,Dairy,Aavin,191.73,5,182.14,3.8,496,20,Ahmedabad,LocalMart,129,174,34.3,FALSE,Jar,250,30,25,45,7/9/2025,8/8/2025,Cashback,Delayed,31692.359999999997,10870.479479999998
6183,Aashirvaad Fresh Grocery 387,Grocery,Aashirvaad,280.11,0,280.11,3.5,141,16,Bengaluru,DailyNeeds,132,420,32.7,FALSE,Can,100,508,26,82,7/16/2025,12/6/2026,None,On-Time,117646.20000000001,38470.307400000005
6184,BakeHouse Family Pack Bakery 549,Bakery,BakeHouse,50.31,5,47.79,4.4,183,33,Mumbai,SellerA,105,27,18.0,TRUE,Bottle,100,7,21,11,1/19/2025,1/26/2025,None,Delayed,1290.33,232.2594
6185,Tata Premium Grocery 256,Grocery,Tata,104.92,0,104.92,4.0,131,27,Hyderabad,LocalMart,109,36,39.4,FALSE,Pouch,300,360,21,14,5/16/2024,5/11/2025,FlatDiscount,On-Time,3777.12,1488.18528
6186,P&G Organic Personal 185,Personal Care,P&G,382.51,5,363.38,4.2,236,13,Pune,SellerB,84,225,32.6,FALSE,Jar,250,1436,16,41,10/4/2025,9/9/2029,Buy1Get1,On-Time,81760.5,26653.923000000003
6187,DailyGreens Daily Fruits 260,Fruits & Vegetables,DailyGreens,33.48,10,30.13,3.8,270,33,Lucknow,QuickStores,96,10,23.5,FALSE,Packet,2000,15,19,2,7/15/2025,7/30/2025,Cashback,Delayed,301.3,70.8055
6188,Patanjali Fresh Grocery 391,Grocery,Patanjali,350.73,15,298.12,4.4,609,43,Ahmedabad,SellerA,114,96,20.6,FALSE,Can,500,390,22,36,6/24/2024,7/19/2025,Cashback,On-Time,28619.52,5895.621120000001
6189,Aashirvaad Classic Grocery 211,Grocery,Aashirvaad,255.2,5,242.44,4.1,240,18,Chennai,QuickStores,124,43,33.9,FALSE,Can,1000,223,24,21,4/17/2025,11/26/2025,None,On-Time,10424.92,3534.04788
6190,DailyGreens Organic Fruits 110,Fruits & Vegetables,DailyGreens,290.91,10,261.82,4.6,361,20,Delhi,UrbanSeller,110,155,15.1,FALSE,Bottle,500,15,22,48,11/19/2024,12/4/2024,FlatDiscount,On-Time,40582.1,6127.897099999999
6191,Tata Original Grocery 291,Grocery,Tata,167.94,5,159.54,4.5,214,29,Mumbai,SellerA,92,25,20.9,TRUE,Can,250,482,18,16,9/24/2025,1/19/2027,FlatDiscount,On-Time,3988.5,833.5965
6192,Tata Organic Grocery 130,Grocery,Tata,118.56,5,112.63,4.0,232,21,Kolkata,QuickStores,105,103,30.8,FALSE,Packet,400,269,21,31,8/11/2024,5/7/2025,None,On-Time,11600.89,3573.07412
6193,Modern Family Pack Bakery 297,Bakery,Modern,468.92,0,468.92,4.2,130,24,Chennai,LocalMart,147,333,10.2,FALSE,Packet,750,9,29,80,1/15/2024,1/24/2024,None,On-Time,156150.36000000002,15927.33672
6194,Britannia Organic Snacks 561,Snacks,Britannia,43.52,30,30.46,4.5,293,38,Jaipur,LocalMart,114,69,10.5,TRUE,Pouch,1000,236,22,30,1/29/2025,9/22/2025,Cashback,On-Time,2101.7400000000002,220.68270000000004
6195,Aavin Daily Dairy 254,Dairy,Aavin,204.44,0,204.44,4.2,272,21,Delhi,DailyNeeds,91,4,21.9,FALSE,Pouch,500,9,18,14,7/13/2024,7/22/2024,FreeDelivery,On-Time,817.76,179.08944
6196,FreshFarm Lite Fruits 136,Fruits & Vegetables,FreshFarm,154.57,0,154.57,4.0,215,32,Bengaluru,LocalMart,140,29,31.7,FALSE,Jar,2000,14,28,15,6/21/2024,7/5/2024,None,On-Time,4482.53,1420.96201
6197,Aavin Family Pack Dairy 391,Dairy,Aavin,46.96,15,39.92,4.8,362,11,Delhi,LocalMart,121,330,21.2,TRUE,Box,250,22,24,90,9/7/2024,9/29/2024,Cashback,On-Time,13173.6,2792.8032000000003
6198,Aashirvaad Daily Grocery 828,Grocery,Aashirvaad,230.75,5,219.21,4.6,413,28,Kolkata,SellerA,127,468,6.7,FALSE,Jar,200,634,25,90,9/19/2024,6/15/2026,Cashback,On-Time,102590.28,6873.548760000001
6199,Lizol Daily Household 943,Household,Lizol,608.99,0,608.99,4.2,269,21,Jaipur,QuickStores,121,332,24.9,FALSE,Can,1000,1140,24,89,4/5/2024,5/20/2027,Cashback,On-Time,202184.68,50343.98532
